索引,互补性水平
2805,0.606122449
2806,0.642857143
2807,0.493877551
2808,0.673469388
2809,0.518367347
2810,0.551020408
2811,0.481632653
2812,0.220408163
2813,0.218367347
2814,0.214285714
2815,0.340816327
2816,0.187755102
2817,0.146938776
2818,0.304081633
2819,0.328571429
2820,0.289795918
2821,0.236734694
2822,0.244897959
2823,0.195918367
2824,0.465306122
2825,0.285714286
2826,0.369387755
2827,0.295918367
2828,0.395918367
2829,0.497029703
2830,0.455102041
2831,0.666023166
2832,0.602409639
2833,0.418367347
2834,0.387755102
2835,0.410204082
2836,0.387755102
2837,0.437246964
2838,0.448979592
2839,0.404669261
2840,0.36122449
2841,0.426035503
2842,0.393939394
2843,0.593877551
2844,0.616326531
2845,0.62244898
2846,0.528571429
2847,0.412878788
2848,0.646938776
2849,0.62244898
2850,0.589795918
2851,0.358527132
2852,0.336734694
2853,0.368316832
2854,0.343373494
2855,0.287755102
2856,0.244897959
2857,0.328571429
2858,0.263265306
2859,0.318458418
2860,0.424489796
2861,0.381632653
2862,0.359183673
2863,0.414285714
2864,0.346938776
2865,0.373469388
2866,0.283673469
2867,0.353061224
2868,0.424489796
2869,0.575342466
2870,0.524621212
2871,0.532673267
2872,0.596806387
2873,0.513457557
2874,0.496047431
2875,0.486815416
2876,0.476190476
2877,0.48447205
2878,0.512572534
2879,0.443064182
2880,0.50931677
2881,0.362318841
2882,0.488326848
2883,0.511387164
2884,0.484615385
2885,0.50310559
2886,0.33747412
2887,0.475378788
2888,0.467326733
2889,0.694501018
2890,0.550724638
2891,0.530451866
2892,0.31884058
2893,0.32505176
2894,0.455486542
2895,0.368530021
2896,0.48447205
2897,0.530020704
2898,0.345755694
2899,0.561076605
2900,0.540372671
2901,0.508230453
2902,0.553359684
2903,0.50310559
2904,0.507246377
2905,0.436853002
2906,0.275362319
2907,0.49689441
2908,0.517598344
2909,0.424430642
2910,0.564417178
2911,0.507246377
2912,0.517598344
2913,0.494
2914,0.480331263
2915,0.445134576
2916,0.51552795
2917,0.482401656
2918,0.366459627
2919,0.436853002
2920,0.414078675
2921,0.221532091
2922,0.420289855
2923,0.49689441
2924,0.47826087
2925,0.385093168
2926,0.467908903
2927,0.366459627
2928,0.496932515
2929,0.519668737
2930,0.399585921
2931,0.378881988
2932,0.587991718
2933,0.374741201
2934,0.378881988
2935,0.428571429
2936,0.451345756
2937,0.474120083
2938,0.387163561
2939,0.399585921
2940,0.496078431
2941,0.362318841
2942,0.364389234
2943,0.474120083
2944,0.256728778
2945,0.505175983
2946,0.347826087
2947,0.368530021
2948,0.258799172
2949,0.403726708
2950,0.505175983
2951,0.302277433
2952,0.320910973
2953,0.200828157
2954,0.354037267
2955,0.333333333
2956,0.3126294
2957,0.238095238
2958,0.242236025
2959,0.351966874
2960,0.543209877
2961,0.412008282
2962,0.267080745
2963,0.289855072
2964,0.3126294
2965,0.416149068
2966,0.360248447
2967,0.397515528
2968,0.424430642
2969,0.620901639
2970,0.546534653
2971,0.608163265
2972,0.492277992
2973,0.497991968
2974,0.518518519
2975,0.534161491
2976,0.48553719
2977,0.476190476
2978,0.532388664
2979,0.461697723
2980,0.525291829
2981,0.378881988
2982,0.449704142
2983,0.539393939
2984,0.488752556
2985,0.507246377
2986,0.480331263
2987,0.372670807
2988,0.484848485
2989,0.366459627
2990,0.416149068
2991,0.416149068
2992,0.48255814
2993,0.461697723
2994,0.572277228
2995,0.477911647
2996,0.534161491
2997,0.389233954
2998,0.380952381
2999,0.420289855
3000,0.45030426
3001,0.436853002
3002,0.434782609
3003,0.455486542
3004,0.405797101
3005,0.409937888
3006,0.387163561
3007,0.432712215
3008,0.35610766
3009,0.387163561
3010,0.524621212
3011,0.508806262
3012,0.504892368
3013,0.46183953
3014,0.510763209
3015,0.506849315
3016,0.4481409
3017,0.442270059
3018,0.50483559
3019,0.483365949
3020,0.506849315
3021,0.40704501
3022,0.53307393
3023,0.483365949
3024,0.561538462
3025,0.504892368
3026,0.28962818
3027,0.554924242
3028,0.53816047
3029,0.520547945
3030,0.532289628
3031,0.526418787
3032,0.39334638
3033,0.39334638
3034,0.422700587
3035,0.418786693
3036,0.483365949
3037,0.528375734
3038,0.401174168
3039,0.56555773
3040,0.571428571
3041,0.53816047
3042,0.626223092
3043,0.518590998
3044,0.56555773
3045,0.405088063
3046,0.299412916
3047,0.499021526
3048,0.522504892
3049,0.502935421
3050,0.577299413
3051,0.571428571
3052,0.540117417
3053,0.596868885
3054,0.598825832
3055,0.526418787
3056,0.590998043
3057,0.455968689
3058,0.373776908
3059,0.40704501
3060,0.369863014
3061,0.180039139
3062,0.356164384
3063,0.4481409
3064,0.436399217
3065,0.342465753
3066,0.39334638
3067,0.328767123
3068,0.43444227
3069,0.489236791
3070,0.473581213
3071,0.471624266
3072,0.553816047
3073,0.381604697
3074,0.39334638
3075,0.530332681
3076,0.477495108
3077,0.540117417
3078,0.410958904
3079,0.42074364
3080,0.594911937
3081,0.467710372
3082,0.409001957
3083,0.399217221
3084,0.293542074
3085,0.46183953
3086,0.307240705
3087,0.295499022
3088,0.264187867
3089,0.369863014
3090,0.430528376
3091,0.348336595
3092,0.37964775
3093,0.295499022
3094,0.487279843
3095,0.424657534
3096,0.373776908
3097,0.334637965
3098,0.358121331
3099,0.428571429
3100,0.518590998
3101,0.444227006
3102,0.250489237
3103,0.313111546
3104,0.385518591
3105,0.536203523
3106,0.4481409
3107,0.43444227
3108,0.467710372
3109,0.499021526
3110,0.553816047
3111,0.516634051
3112,0.494208494
3113,0.412915851
3114,0.469667319
3115,0.467710372
3116,0.499021526
3117,0.436399217
3118,0.500978474
3119,0.426614481
3120,0.515564202
3121,0.42074364
3122,0.495107632
3123,0.514677104
3124,0.520547945
3125,0.499021526
3126,0.414872798
3127,0.412915851
3128,0.5
3129,0.322896282
3130,0.363992172
3131,0.381604697
3132,0.527131783
3133,0.454011742
3134,0.534246575
3135,0.536203523
3136,0.532289628
3137,0.483365949
3138,0.412915851
3139,0.526418787
3140,0.610567515
3141,0.499021526
3142,0.512720157
3143,0.473581213
3144,0.471624266
3145,0.463796477
3146,0.432485323
3147,0.506849315
3148,0.440313112
3149,0.426614481
3150,0.924242424
3151,0.84469697
3152,0.846590909
3153,0.886363636
3154,0.804924242
3155,0.772727273
3156,0.761363636
3157,0.825757576
3158,0.748106061
3159,0.820075758
3160,0.554924242
3161,0.839015152
3162,0.763257576
3163,0.839015152
3164,0.818181818
3165,0.535984848
3166,0.848484848
3167,0.806818182
3168,0.481060606
3169,0.5625
3170,0.770833333
3171,0.590909091
3172,0.607954545
3173,0.723484848
3174,0.617424242
3175,0.653409091
3176,0.65719697
3177,0.606060606
3178,0.278409091
3179,0.246212121
3180,0.198863636
3181,0.276515152
3182,0.195075758
3183,0.229166667
3184,0.278409091
3185,0.303030303
3186,0.210227273
3187,0.21969697
3188,0.246212121
3189,0.373106061
3190,0.301136364
3191,0.299242424
3192,0.263257576
3193,0.25
3194,0.253787879
3195,0.348484848
3196,0.198863636
3197,0.265151515
3198,0.448863636
3199,0.695075758
3200,0.367424242
3201,0.268939394
3202,0.740530303
3203,0.759469697
3204,0.664772727
3205,0.704545455
3206,0.645833333
3207,0.71780303
3208,0.234848485
3209,0.244318182
3210,0.251893939
3211,0.310606061
3212,0.259469697
3213,0.34280303
3214,0.295454545
3215,0.337121212
3216,0.308712121
3217,0.270833333
3218,0.363636364
3219,0.460227273
3220,0.308712121
3221,0.481060606
3222,0.590909091
3223,0.314393939
3224,0.285984848
3225,0.456439394
3226,0.458333333
3227,0.418560606
3228,0.638257576
3229,0.386363636
3230,0.492424242
3231,0.524621212
3232,0.278409091
3233,0.28219697
3234,0.231060606
3235,0.251893939
3236,0.306818182
3237,0.248106061
3238,0.333333333
3239,0.261363636
3240,0.376893939
3241,0.196969697
3242,0.202651515
3243,0.225378788
3244,0.539772727
3245,0.257575758
3246,0.34469697
3247,0.21969697
3248,0.352272727
3249,0.609848485
3250,0.446969697
3251,0.814393939
3252,0.509469697
3253,0.446969697
3254,0.28030303
3255,0.414772727
3256,0.231060606
3257,0.320075758
3258,0.259469697
3259,0.327651515
3260,0.21969697
3261,0.359848485
3262,0.304924242
3263,0.803030303
3264,0.827651515
3265,0.755681818
3266,0.628787879
3267,0.28030303
3268,0.545454545
3269,0.702651515
3270,0.621212121
3271,0.380681818
3272,0.234848485
3273,0.352272727
3274,0.261363636
3275,0.284090909
3276,0.446969697
3277,0.297348485
3278,0.310606061
3279,0.464015152
3280,0.399621212
3281,0.361742424
3282,0.420454545
3283,0.378787879
3284,0.359848485
3285,0.270833333
3286,0.278409091
3287,0.34280303
3288,0.403409091
3289,0.855445545
3290,0.873267327
3291,0.903162055
3292,0.827722772
3293,0.801980198
3294,0.794059406
3295,0.837524178
3296,0.768316832
3297,0.841584158
3298,0.562376238
3299,0.848249027
3300,0.796039604
3301,0.838461538
3302,0.845544554
3303,0.562376238
3304,0.825757576
3305,0.825742574
3306,0.497029703
3307,0.568316832
3308,0.756385069
3309,0.611881188
3310,0.621782178
3311,0.754455446
3312,0.641584158
3313,0.673267327
3314,0.687128713
3315,0.625742574
3316,0.265346535
3317,0.22970297
3318,0.174257426
3319,0.26284585
3320,0.164356436
3321,0.217821782
3322,0.265346535
3323,0.285148515
3324,0.188118812
3325,0.198019802
3326,0.211881188
3327,0.362376238
3328,0.283168317
3329,0.289108911
3330,0.231683168
3331,0.215841584
3332,0.221782178
3333,0.330693069
3334,0.174257426
3335,0.247524752
3336,0.43960396
3337,0.714851485
3338,0.38019802
3339,0.255445545
3340,0.76039604
3341,0.786138614
3342,0.699009901
3343,0.732673267
3344,0.671287129
3345,0.730693069
3346,0.207920792
3347,0.211881188
3348,0.217821782
3349,0.302970297
3350,0.24950495
3351,0.338613861
3352,0.277227723
3353,0.334653465
3354,0.300990099
3355,0.259405941
3356,0.354455446
3357,0.441176471
3358,0.304950495
3359,0.502970297
3360,0.6
3361,0.316831683
3362,0.277227723
3363,0.453465347
3364,0.455445545
3365,0.42970297
3366,0.661386139
3367,0.378217822
3368,0.495049505
3369,0.522772277
3370,0.271287129
3371,0.273267327
3372,0.21980198
3373,0.251485149
3374,0.300990099
3375,0.233663366
3376,0.318811881
3377,0.253465347
3378,0.386138614
3379,0.188118812
3380,0.188118812
3381,0.211881188
3382,0.562376238
3383,0.245544554
3384,0.35049505
3385,0.203960396
3386,0.340594059
3387,0.607920792
3388,0.455445545
3389,0.810810811
3390,0.502970297
3391,0.435643564
3392,0.273267327
3393,0.407920792
3394,0.205940594
3395,0.293069307
3396,0.241584158
3397,0.30155642
3398,0.194059406
3399,0.331360947
3400,0.283168317
3401,0.825742574
3402,0.857425743
3403,0.784158416
3404,0.64950495
3405,0.255681818
3406,0.546534653
3407,0.728712871
3408,0.627722772
3409,0.348837209
3410,0.207920792
3411,0.344554455
3412,0.241584158
3413,0.269306931
3414,0.43960396
3415,0.281188119
3416,0.297029703
3417,0.455445545
3418,0.396039604
3419,0.356435644
3420,0.405940594
3421,0.362376238
3422,0.346534653
3423,0.237623762
3424,0.267326733
3425,0.328712871
3426,0.396039604
3427,0.800399202
3428,0.786561265
3429,0.740518962
3430,0.714570858
3431,0.708582834
3432,0.785299807
3433,0.678642715
3434,0.758483034
3435,0.489021956
3436,0.745136187
3437,0.716566866
3438,0.75
3439,0.750499002
3440,0.51497006
3441,0.734848485
3442,0.718811881
3443,0.582834331
3444,0.546906188
3445,0.73870334
3446,0.520958084
3447,0.526946108
3448,0.670658683
3449,0.552894212
3450,0.630738523
3451,0.650698603
3452,0.538922156
3453,0.327345309
3454,0.28742515
3455,0.269461078
3456,0.324110672
3457,0.259481038
3458,0.259481038
3459,0.319361277
3460,0.289421158
3461,0.261477046
3462,0.265469062
3463,0.26746507
3464,0.377245509
3465,0.317365269
3466,0.323353293
3467,0.26746507
3468,0.245508982
3469,0.271457086
3470,0.371257485
3471,0.245508982
3472,0.271457086
3473,0.473053892
3474,0.672654691
3475,0.383233533
3476,0.319361277
3477,0.714570858
3478,0.716566866
3479,0.632734531
3480,0.690618762
3481,0.612774451
3482,0.704590818
3483,0.261477046
3484,0.26746507
3485,0.25748503
3486,0.349301397
3487,0.281437126
3488,0.351297405
3489,0.27744511
3490,0.339321357
3491,0.347305389
3492,0.273453094
3493,0.375249501
3494,0.466666667
3495,0.273453094
3496,0.449101796
3497,0.608782435
3498,0.281437126
3499,0.353293413
3500,0.461077844
3501,0.46506986
3502,0.401197605
3503,0.610778443
3504,0.437125749
3505,0.473053892
3506,0.497005988
3507,0.241516966
3508,0.251497006
3509,0.19760479
3510,0.223552894
3511,0.271457086
3512,0.211576846
3513,0.309381238
3514,0.327345309
3515,0.359281437
3516,0.195608782
3517,0.189620758
3518,0.203592814
3519,0.516966068
3520,0.233532934
3521,0.345309381
3522,0.233532934
3523,0.435129741
3524,0.623762376
3525,0.510978044
3526,0.750965251
3527,0.522954092
3528,0.453093812
3529,0.355289421
3530,0.441117764
3531,0.279441118
3532,0.363273453
3533,0.28742515
3534,0.379377432
3535,0.225548902
3536,0.349112426
3537,0.355289421
3538,0.740518962
3539,0.794411178
3540,0.73253493
3541,0.556886228
3542,0.331439394
3543,0.53493014
3544,0.674650699
3545,0.600798403
3546,0.403100775
3547,0.273453094
3548,0.415841584
3549,0.291417166
3550,0.333333333
3551,0.423153693
3552,0.295409182
3553,0.285429142
3554,0.443113772
3555,0.385229541
3556,0.349301397
3557,0.407185629
3558,0.337325349
3559,0.329341317
3560,0.259481038
3561,0.289421158
3562,0.303393214
3563,0.373253493
3564,0.841897233
3565,0.825557809
3566,0.849576271
3567,0.822033898
3568,0.796905222
3569,0.76059322
3570,0.80125523
3571,0.544491525
3572,0.770428016
3573,0.75
3574,0.755769231
3575,0.809322034
3576,0.533898305
3577,0.751893939
3578,0.758415842
3579,0.478615071
3580,0.574152542
3581,0.73870334
3582,0.663135593
3583,0.671610169
3584,0.809322034
3585,0.694915254
3586,0.697033898
3587,0.680084746
3588,0.68220339
3589,0.216101695
3590,0.184322034
3591,0.172839506
3592,0.193675889
3593,0.155925156
3594,0.165271967
3595,0.296610169
3596,0.302966102
3597,0.191176471
3598,0.167019027
3599,0.19279661
3600,0.314928425
3601,0.213983051
3602,0.23940678
3603,0.192
3604,0.211864407
3605,0.199152542
3606,0.264830508
3607,0.190677966
3608,0.262711864
3609,0.455508475
3610,0.769067797
3611,0.411016949
3612,0.277542373
3613,0.836864407
3614,0.872881356
3615,0.741525424
3616,0.779661017
3617,0.728813559
3618,0.756646217
3619,0.213983051
3620,0.236897275
3621,0.234672304
3622,0.291139241
3623,0.26059322
3624,0.349576271
3625,0.2625
3626,0.31779661
3627,0.286016949
3628,0.254237288
3629,0.343220339
3630,0.37254902
3631,0.294491525
3632,0.51059322
3633,0.625
3634,0.294491525
3635,0.288702929
3636,0.512711864
3637,0.504237288
3638,0.480932203
3639,0.716101695
3640,0.417372881
3641,0.550847458
3642,0.552966102
3643,0.262711864
3644,0.226694915
3645,0.175847458
3646,0.273305085
3647,0.264830508
3648,0.194915254
3649,0.294491525
3650,0.20781893
3651,0.341101695
3652,0.167372881
3653,0.175847458
3654,0.173728814
3655,0.550847458
3656,0.25
3657,0.341101695
3658,0.171610169
3659,0.301229508
3660,0.562376238
3661,0.418367347
3662,0.777992278
3663,0.497991968
3664,0.401234568
3665,0.279661017
3666,0.400826446
3667,0.228813559
3668,0.271255061
3669,0.226694915
3670,0.26459144
3671,0.184322034
3672,0.315581854
3673,0.252525253
3674,0.770961145
3675,0.807453416
3676,0.81779661
3677,0.694915254
3678,0.248106061
3679,0.595338983
3680,0.779661017
3681,0.669491525
3682,0.315891473
3683,0.180084746
3684,0.291089109
3685,0.230923695
3686,0.222689076
3687,0.389830508
3688,0.271186441
3689,0.252118644
3690,0.401622718
3691,0.360995851
3692,0.302904564
3693,0.375
3694,0.357293869
3695,0.302966102
3696,0.230932203
3697,0.254237288
3698,0.313559322
3699,0.383474576
3700,0.853754941
3701,0.806324111
3702,0.798418972
3703,0.814313346
3704,0.800395257
3705,0.87944664
3706,0.590909091
3707,0.894941634
3708,0.818181818
3709,0.876923077
3710,0.869565217
3711,0.571146245
3712,0.871212121
3713,0.871541502
3714,0.448616601
3715,0.579051383
3716,0.74459725
3717,0.656126482
3718,0.673913043
3719,0.780632411
3720,0.685770751
3721,0.669960474
3722,0.673913043
3723,0.664031621
3724,0.26284585
3725,0.233201581
3726,0.164031621
3727,0.245059289
3728,0.158102767
3729,0.213438735
3730,0.241106719
3731,0.282608696
3732,0.191699605
3733,0.187747036
3734,0.21541502
3735,0.363636364
3736,0.296442688
3737,0.304347826
3738,0.256916996
3739,0.247035573
3740,0.221343874
3741,0.330039526
3742,0.152173913
3743,0.245059289
3744,0.436758893
3745,0.687747036
3746,0.359683794
3747,0.223320158
3748,0.743083004
3749,0.788537549
3750,0.662055336
3751,0.701581028
3752,0.644268775
3753,0.691699605
3754,0.209486166
3755,0.211462451
3756,0.21541502
3757,0.306324111
3758,0.250988142
3759,0.33201581
3760,0.278656126
3761,0.363636364
3762,0.304347826
3763,0.270750988
3764,0.361660079
3765,0.449019608
3766,0.326086957
3767,0.535573123
3768,0.56916996
3769,0.324110672
3770,0.245059289
3771,0.450592885
3772,0.454545455
3773,0.444664032
3774,0.650197628
3775,0.35770751
3776,0.494071146
3777,0.523715415
3778,0.280632411
3779,0.298418972
3780,0.250988142
3781,0.278656126
3782,0.306324111
3783,0.26284585
3784,0.347826087
3785,0.231225296
3786,0.381422925
3787,0.187747036
3788,0.217391304
3789,0.252964427
3790,0.563241107
3791,0.282608696
3792,0.351778656
3793,0.205533597
3794,0.320158103
3795,0.598814229
3796,0.434782609
3797,0.793436293
3798,0.496047431
3799,0.438735178
3800,0.241106719
3801,0.407114625
3802,0.193675889
3803,0.290513834
3804,0.243083004
3805,0.280155642
3806,0.219367589
3807,0.355029586
3808,0.280632411
3809,0.869565217
3810,0.859683794
3811,0.760869565
3812,0.697628458
3813,0.21969697
3814,0.535573123
3815,0.713438735
3816,0.590909091
3817,0.346899225
3818,0.203557312
3819,0.328063241
3820,0.272727273
3821,0.28458498
3822,0.448616601
3823,0.304347826
3824,0.326086957
3825,0.486166008
3826,0.40513834
3827,0.361660079
3828,0.413043478
3829,0.369565217
3830,0.355731225
3831,0.252964427
3832,0.288537549
3833,0.347826087
3834,0.40513834
3835,0.860040568
3836,0.845841785
3837,0.800773694
3838,0.799188641
3839,0.809330629
3840,0.590263692
3841,0.811284047
3842,0.740365112
3843,0.8
3844,0.795131846
3845,0.52535497
3846,0.816287879
3847,0.823762376
3848,0.432048682
3849,0.588235294
3850,0.711198428
3851,0.69168357
3852,0.707910751
3853,0.793103448
3854,0.713995943
3855,0.69168357
3856,0.677484787
3857,0.701825558
3858,0.24137931
3859,0.204868154
3860,0.190669371
3861,0.227272727
3862,0.178498986
3863,0.196754564
3864,0.275862069
3865,0.306288032
3866,0.208924949
3867,0.196754564
3868,0.23326572
3869,0.359026369
3870,0.251521298
3871,0.277890467
3872,0.262
3873,0.261663286
3874,0.24137931
3875,0.277890467
3876,0.194726166
3877,0.257606491
3878,0.434077079
3879,0.69979716
3880,0.365111562
3881,0.265720081
3882,0.789046653
3883,0.827586207
3884,0.68356998
3885,0.728194726
3886,0.661257606
3887,0.730223124
3888,0.215010142
3889,0.267748479
3890,0.279918864
3891,0.286004057
3892,0.275862069
3893,0.348884381
3894,0.314401623
3895,0.340770791
3896,0.310344828
3897,0.257606491
3898,0.318458418
3899,0.409803922
3900,0.318458418
3901,0.529411765
3902,0.574036511
3903,0.31643002
3904,0.290060852
3905,0.478701826
3906,0.464503043
3907,0.468559838
3908,0.675456389
3909,0.387423935
3910,0.513184584
3911,0.52535497
3912,0.267748479
3913,0.294117647
3914,0.245436105
3915,0.302231237
3916,0.294117647
3917,0.247464503
3918,0.346855984
3919,0.21703854
3920,0.371196755
3921,0.152129817
3922,0.200811359
3923,0.231237323
3924,0.590263692
3925,0.302231237
3926,0.350912779
3927,0.188640974
3928,0.310344828
3929,0.601980198
3930,0.434077079
3931,0.78957529
3932,0.495983936
3933,0.421906694
3934,0.261663286
3935,0.438133874
3936,0.22515213
3937,0.289473684
3938,0.215010142
3939,0.26848249
3940,0.23326572
3941,0.362919132
3942,0.296969697
3943,0.813387424
3944,0.799188641
3945,0.756592292
3946,0.730223124
3947,0.251893939
3948,0.559837728
3949,0.724137931
3950,0.618661258
3951,0.364341085
3952,0.221095335
3953,0.342574257
3954,0.279116466
3955,0.239350913
3956,0.423935091
3957,0.288032454
3958,0.306288032
3959,0.45030426
3960,0.397565923
3961,0.363083164
3962,0.403651116
3963,0.369168357
3964,0.361054767
3965,0.275862069
3966,0.298174442
3967,0.334685598
3968,0.39148073
3969,0.898901099
3970,0.781431335
3971,0.8
3972,0.790794979
3973,0.586813187
3974,0.770428016
3975,0.767032967
3976,0.755769231
3977,0.798301486
3978,0.562637363
3979,0.763257576
3980,0.776237624
3981,0.415478615
3982,0.591208791
3983,0.68172888
3984,0.720879121
3985,0.731868132
3986,0.824175824
3987,0.751648352
3988,0.714285714
3989,0.714285714
3990,0.723076923
3991,0.180851064
3992,0.148305085
3993,0.137860082
3994,0.158102767
3995,0.116424116
3996,0.129707113
3997,0.285714286
3998,0.283516484
3999,0.155462185
4000,0.150105708
4001,0.189010989
4002,0.312883436
4003,0.196936543
4004,0.24248927
4005,0.21
4006,0.232905983
4007,0.2
4008,0.233905579
4009,0.171428571
4010,0.248351648
4011,0.452747253
4012,0.745054945
4013,0.4
4014,0.279120879
4015,0.810638298
4016,0.876086957
4017,0.738461538
4018,0.778021978
4019,0.70989011
4020,0.711656442
4021,0.173728814
4022,0.236897275
4023,0.230443975
4024,0.270042194
4025,0.285714286
4026,0.358241758
4027,0.270833333
4028,0.31670282
4029,0.275053305
4030,0.248351648
4031,0.320879121
4032,0.339215686
4033,0.292307692
4034,0.547252747
4035,0.624175824
4036,0.318681319
4037,0.271966527
4038,0.514285714
4039,0.498901099
4040,0.496703297
4041,0.723076923
4042,0.39787234
4043,0.536263736
4044,0.527472527
4045,0.237362637
4046,0.23956044
4047,0.189010989
4048,0.298901099
4049,0.243956044
4050,0.197802198
4051,0.294505495
4052,0.174897119
4053,0.345054945
4054,0.151648352
4055,0.182417582
4056,0.184615385
4057,0.575107296
4058,0.27032967
4059,0.353846154
4060,0.175824176
4061,0.264344262
4062,0.556435644
4063,0.381632653
4064,0.762548263
4065,0.475903614
4066,0.388888889
4067,0.251599147
4068,0.388429752
4069,0.221258134
4070,0.240890688
4071,0.206593407
4072,0.221789883
4073,0.213186813
4074,0.309664694
4075,0.248484848
4076,0.775051125
4077,0.778467909
4078,0.830769231
4079,0.753846154
4080,0.21969697
4081,0.606593407
4082,0.786813187
4083,0.657142857
4084,0.28875969
4085,0.174291939
4086,0.285148515
4087,0.232931727
4088,0.195378151
4089,0.391208791
4090,0.276923077
4091,0.274725275
4092,0.381338742
4093,0.369294606
4094,0.319502075
4095,0.402197802
4096,0.353065539
4097,0.334065934
4098,0.244060475
4099,0.253763441
4100,0.327472527
4101,0.398249453
4102,0.754352031
4103,0.810572687
4104,0.80125523
4105,0.618303571
4106,0.758754864
4107,0.789356984
4108,0.763461538
4109,0.806794055
4110,0.571428571
4111,0.763257576
4112,0.778217822
4113,0.403258656
4114,0.593818985
4115,0.664047151
4116,0.712053571
4117,0.725446429
4118,0.824444444
4119,0.745535714
4120,0.714285714
4121,0.734375
4122,0.723214286
4123,0.19787234
4124,0.156779661
4125,0.133744856
4126,0.173913043
4127,0.0997921
4128,0.140167364
4129,0.276785714
4130,0.261160714
4131,0.161764706
4132,0.143763214
4133,0.169642857
4134,0.323108384
4135,0.212253829
4136,0.238197425
4137,0.208
4138,0.217948718
4139,0.196428571
4140,0.251072961
4141,0.158590308
4142,0.223214286
4143,0.424107143
4144,0.736607143
4145,0.399553571
4146,0.261160714
4147,0.787234043
4148,0.845652174
4149,0.736607143
4150,0.774553571
4151,0.716517857
4152,0.687116564
4153,0.161016949
4154,0.209643606
4155,0.205073996
4156,0.244725738
4157,0.258928571
4158,0.332589286
4159,0.227083333
4160,0.321041215
4161,0.272921109
4162,0.241071429
4163,0.305803571
4164,0.341176471
4165,0.301339286
4166,0.553571429
4167,0.611607143
4168,0.328125
4169,0.263598326
4170,0.495535714
4171,0.488839286
4172,0.495535714
4173,0.723214286
4174,0.380851064
4175,0.515625
4176,0.508928571
4177,0.21875
4178,0.243303571
4179,0.183035714
4180,0.292410714
4181,0.254464286
4182,0.203125
4183,0.299107143
4184,0.183127572
4185,0.361607143
4186,0.140625
4187,0.171875
4188,0.189732143
4189,0.575107296
4190,0.276785714
4191,0.359375
4192,0.171875
4193,0.284836066
4194,0.572277228
4195,0.412244898
4196,0.762548263
4197,0.475903614
4198,0.401234568
4199,0.253731343
4200,0.398760331
4201,0.203904555
4202,0.255060729
4203,0.189732143
4204,0.208171206
4205,0.191964286
4206,0.293885602
4207,0.244444444
4208,0.781186094
4209,0.776397516
4210,0.821428571
4211,0.747767857
4212,0.215909091
4213,0.589285714
4214,0.779017857
4215,0.654017857
4216,0.28875969
4217,0.17211329
4218,0.304950495
4219,0.21686747
4220,0.195378151
4221,0.404017857
4222,0.252232143
4223,0.287305122
4224,0.385395538
4225,0.356846473
4226,0.307053942
4227,0.391208791
4228,0.34038055
4229,0.337748344
4230,0.215982721
4231,0.240860215
4232,0.32
4233,0.387308534
4234,0.70212766
4235,0.748549323
4236,0.526112186
4237,0.796905222
4238,0.711798839
4239,0.778846154
4240,0.760154739
4241,0.50483559
4242,0.776515152
4243,0.767891683
4244,0.506769826
4245,0.535783366
4246,0.725338491
4247,0.574468085
4248,0.584139265
4249,0.698259188
4250,0.605415861
4251,0.64410058
4252,0.642166344
4253,0.588007737
4254,0.263056093
4255,0.239845261
4256,0.249516441
4257,0.272727273
4258,0.230174081
4259,0.230174081
4260,0.352030948
4261,0.313346228
4262,0.249516441
4263,0.243713733
4264,0.264990329
4265,0.382978723
4266,0.272727273
4267,0.292069632
4268,0.263056093
4269,0.264990329
4270,0.257253385
4271,0.313346228
4272,0.239845261
4273,0.290135397
4274,0.483558994
4275,0.698259188
4276,0.375241779
4277,0.342359768
4278,0.748549323
4279,0.771760155
4280,0.67311412
4281,0.711798839
4282,0.649903288
4283,0.735009671
4284,0.251450677
4285,0.286266925
4286,0.292069632
4287,0.313346228
4288,0.323017408
4289,0.390715667
4290,0.311411992
4291,0.344294004
4292,0.32688588
4293,0.29787234
4294,0.363636364
4295,0.425531915
4296,0.311411992
4297,0.473887814
4298,0.601547389
4299,0.295938104
4300,0.353965184
4301,0.500967118
4302,0.48549323
4303,0.441005803
4304,0.657640232
4305,0.442940039
4306,0.51450677
4307,0.528046422
4308,0.268858801
4309,0.245647969
4310,0.201160542
4311,0.268858801
4312,0.257253385
4313,0.203094778
4314,0.315280464
4315,0.266924565
4316,0.338491296
4317,0.174081238
4318,0.181818182
4319,0.195357834
4320,0.529980658
4321,0.259187621
4322,0.357833656
4323,0.218568665
4324,0.348162476
4325,0.599613153
4326,0.456479691
4327,0.783783784
4328,0.549323017
4329,0.425531915
4330,0.323017408
4331,0.429400387
4332,0.284332689
4333,0.321083172
4334,0.282398453
4335,0.352030948
4336,0.249516441
4337,0.371373308
4338,0.3172147
4339,0.746615087
4340,0.777562863
4341,0.767891683
4342,0.613152805
4343,0.333333333
4344,0.555125725
4345,0.70212766
4346,0.626692456
4347,0.382978723
4348,0.245647969
4349,0.359767892
4350,0.301740812
4351,0.272727273
4352,0.396518375
4353,0.305609284
4354,0.29787234
4355,0.427466151
4356,0.404255319
4357,0.361702128
4358,0.396518375
4359,0.386847195
4360,0.340425532
4361,0.290135397
4362,0.313346228
4363,0.353965184
